SMILES,LOAEL,Dataset
CC[N](=C1C=CC(=C(c2ccc(cc2)N(Cc2cccc(c2)S(=O)(=O)O)CC)c2ccc(cc2)N(C)C)C=C1)Cc1cccc(c1)S(=O)(=O)O,1.01,mazzatorta
OC(=O)c1nc(Cl)c(c(c1Cl)N)Cl,1.0354,swiss
ClCCP(=O)(O)O,1.0381,mazzatorta
ClCC[N+](C)(C)C,1.0602,mazzatorta
Clc1ccccc1,1.0661,mazzatorta
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1.0897,mazzatorta
O=C1CCCCCN1,1.1047,mazzatorta
Cc1cc(C)nc(n1)Nc1ccccc1,1.1091,swiss
COc1cccc(c1C)C(=O)NN(C(C)(C)C)C(=O)c1cc(C)cc(c1)C,1.1154,"mazzatorta, swiss"
COC(=O)C(=CC=CC(=CC=CC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C)C,1.1194,mazzatorta
ClC#N,1.1388,mazzatorta
C#N,1.1471,mazzatorta
BrC#N,1.1518,mazzatorta
[O-][N+](=O)c1cc(Cl)c(c(c1)Cl)N,1.1593,mazzatorta
Oc1ccc(cc1Cl)C(C)(C)C,1.1697,mazzatorta
Oc1ccccc1c1ccccc1,1.175,swiss
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)Nc1ccccc1C(=O)N(C)C,1.178,swiss
CON=C(c1ccccc1COc1ccccc1C)C(=O)OC,1.1808,mazzatorta
CCCOc1nn(c(=O)n1C)C(=O)[N-]S(=O)(=O)c1ccccc1C(=O)OC.[Na+],1.1894,swiss
CON=C(c1ccccc1COc1ccccc1C)C(=O)OC,1.1968,mazzatorta
CO/N=C(\c1ccccc1COc1ccccc1C)/C(=O)OC,1.1968,swiss
OC(=O)Cc1cccc2c1cccc2,1.2057,swiss
OCc1cc(N=Nc2ccc(c3c2cccc3)S(=O)(=O)O)c(c(c1O)N=Nc1ccc(c2c1cccc2)S(=O)(=O)O)O,1.2093,mazzatorta
FC(Cl)(Cl)F,1.2406,mazzatorta
OC(=O)C(CCP(=O)(O)C)N,1.2638,swiss
CC1=CC(=O)CC(C1)(C)C,1.2952,mazzatorta
COC(=O)Nc1nc2c([nH]1)cccc2,1.3076,swiss
C[N]1(C)CCCCC1,1.3134,mazzatorta
OC1CCC2(C(C1)CCC1C2CCC2(C1CCC2C(CCC(=O)O)C)C)C,1.3278,mazzatorta
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)N(S(=O)(=O)C)C,1.3412,swiss
Oc1ccc(c(c1)C(C)(C)C)O,1.3537,mazzatorta
COc1ncc(c2n1nc(n2)S(=O)(=O)Nc1c(F)cccc1F)F,1.3917,swiss
OCC1OC2OC3C(CO)OC(C(C3O)O)OC3C(CO)OC(C(C3O)O)OC3C(CO)OC(C(C3O)O)OC3C(OC(OC4C(OC(OC5C(OC(OC1C(C2O)O)C(O)C5O)CO)C(O)C4O)CO)C(O)C3O)CO,1.4097,mazzatorta
O=C(Nc1cc(F)cc(c1)F)N/N=C(/c1ncccc1C(=O)O)\C,1.412,swiss
CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CCC,1.4316,swiss
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,1.5047,mazzatorta
COC(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)OC,1.5062,mazzatorta
Fc1cc2CCC(n3c2c(c1)c(=O)c(c3)C(=O)O)C,1.5311,mazzatorta
CC(Oc1cccc(c1)NC(=O)c1ccccc1C(F)(F)F)C,1.5465,mazzatorta
CCC(c1noc(c1)NC(=O)c1c(OC)cccc1OC)(CC)C,1.5855,swiss
CC(C1(C)N=C(NC1=O)c1nc2ccccc2cc1C(=O)O)C,1.606,swiss
c1ccc(cc1)c1ccccc1,1.6212,mazzatorta
NCC(c1ccc(cc1)O)O,1.6321,mazzatorta
ClC(SN1C(=O)c2c(C1=O)cccc2)(Cl)Cl,1.686,mazzatorta
CCc1c(C(=O)O)c(=O)cnn1c1ccc(cc1)Cl,1.6865,swiss
ClCC#CCOC(=O)Nc1cccc(c1)Cl,1.7435,mazzatorta
O/C(=C\1/C(=O)CC(CC1=O)C(=O)O)/C1CC1,1.7528,swiss
OC(=O)CNCP(=O)(O)O,1.7744,"mazzatorta, swiss"
C[N+]1(C)CCCCC1.[Cl-],1.7907,swiss
COc1ccc(c(c1)OC)N,1.8018,mazzatorta
CCC(c1noc(c1)NC(=O)c1c(OC)cccc1OC)(CC)C,1.8051,swiss
CCC(=O)C1=C([O-])CC(CC1=O)C(=O)[O-].[Ca+2],1.874,swiss
CC(C1(C)N=C(NC1=O)c1ncccc1C(=O)O)C,1.9137,mazzatorta
OC(=O)COc1nc(F)c(c(c1Cl)N)Cl,1.9605,"mazzatorta, swiss"
Clc1ccc(cc1)Cl,2.0408,mazzatorta
CCCCOC(=O)c1ccccc1C(=O)OCCCC,2.1556,mazzatorta
Clc1ccccc1CC(C1(Cl)CC1)(Cn1nc[nH]c1=S)O,2.1786,swiss
c1ccc(cc1)c1ccccc1OCC1CO1,2.2097,mazzatorta
ClCC[N](C)(C)C,2.2428,mazzatorta
COc1cc(OC)n2c(n1)nc(n2)NS(=O)(=O)c1c(OC)nccc1C(F)(F)F,2.3023,swiss
CC=Cc1ccc(cc1)OC,2.3212,mazzatorta
CC(OC(=O)Nc1cccc(c1)Cl)C,2.3402,mazzatorta
COC(=O)c1ccccc1O,2.3661,mazzatorta
CO/N=C(\c1ccccc1COc1ccccc1C)/C(=O)OC,2.4002,swiss
CCOC(=O)C=C,2.4771,mazzatorta
COC(=O)CC(c1ccc(cc1)Cl)NC(=O)C(C(C)C)NC(=O)OC(C)C,2.507,swiss
COc1nn(c(=O)n1C)C(=O)NS(=O)(=O)c1ccccc1OC(F)(F)F,2.5233,swiss
FC(Cl)(Cl)Cl,2.5406,mazzatorta
C=O,2.731,mazzatorta
C=Cc1ccccc1,2.7365,mazzatorta
CCc1ccccc1,2.741,mazzatorta
CC(c1ccccc1)C,2.7539,mazzatorta
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1n2ccccc2nc1S(=O)(=O)CC,2.7557,swiss
CC(=C)C(=O)O,2.8807,mazzatorta
CC(N(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)C(C)C)C,2.9826,mazzatorta
CN(NC(=O)CCC(=O)O)C,3.0343,swiss
CCCOC(=O)NCCCN(C)C.Cl,3.0348,swiss
ClCCP(=O)(O)O,3.0866,mazzatorta
Oc1ccccc1c1ccccc1,3.1197,swiss
Clc1cnc2c(c1)ccc(c2C(=O)O)Cl,3.1273,mazzatorta
OC(=O)CNCP(=O)(O)O,3.3122,swiss
Cc1cnc2c(c1)ccc(c2C(=O)O)Cl,3.3388,swiss
CCCOC(=O)NCCCN(C)C,3.6119,mazzatorta
CCOP(=O)O,3.6347,mazzatorta
Oc1ccccc1,3.6552,mazzatorta
[O-]P(=O)OCC.[O-]P(=O)OCC.[O-]P(=O)OCC.[Al+3],3.6854,swiss
CC1CCC(C(C1)O)C(C)C,3.7948,mazzatorta
C=Cc1ccccc1,3.8406,mazzatorta
CCc1ccccc1,3.8431,mazzatorta
CC(c1ccccc1)C,3.8439,mazzatorta
COc1ccc(cc1)N,3.8489,mazzatorta
OCCO,4.0279,mazzatorta
CCCCC(COC(=O)CCCCC(=O)OCC(CCCC)CC)CC,4.0479,mazzatorta
CCCOC(=O)c1cc(O)c(c(c1)O)O,4.0716,mazzatorta
CC(CCCC1(C)CCc2c(O1)c(C)c(c(c2C)OC(=O)C)C)CCCC(CCCC(C)C)C,4.2306,mazzatorta
COc1ccc(cc1N=Nc1c(O)c(cc2c1cccc2)C(=O)Nc1cccc(c1)N(=O)=O)N(=O)=O,4.3084,mazzatorta
O=c1ccc(=O)[nH][nH]1,4.4608,mazzatorta
Oc1ccc(nn1)O,4.4608,swiss
S=c1sc2c([nH]1)cccc2,4.4843,mazzatorta
C[N+]1(C)CCCCC1.[Cl-],4.5703,swiss
CC(OC(=O)Nc1cccc(c1)Cl)C,4.6803,mazzatorta
Clc1cc(N)c(c(n1)C(=O)O)Cl,4.8306,swiss
CNC(=N[N](=O)[O])NCC1COCC1,4.9008,swiss
COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(=O)N(C)C,5.0877,swiss
OC(=O)CNCP(=O)(O)O,5.5597,swiss
Oc1ccccc1c1ccccc1,5.8752,"mazzatorta, swiss"
OC(=O)CNCP(=O)(O)O,5.9146,mazzatorta
CCOc1ccc(cc1N)NC(=O)C,6.101,mazzatorta
Nc1ccc(cc1)O,6.2863,mazzatorta
NC(=S)NNC(=S)N,6.3038,mazzatorta
NC(=O)c1cnccn1,6.4088,mazzatorta
OCCO,6.4446,mazzatorta
OC(=O)c1ccc(cc1N)N(=O)=O,6.5062,mazzatorta
Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O,6.7298,mazzatorta
OC(=O)CNCP(=O)(O)O,7.1803,swiss
ClCC(=O)c1ccc(cc1)NC(=O)C,7.4653,mazzatorta
COc1cc(c(cc1NN=C1C(=O)C=Cc2c1ccc(c2)S(=O)(=O)[O-])C)S(=O)(=O)[O-].[Na+].[Na+],7.5319,mazzatorta
O=C1OC(=O)c2c1cccc2,8.0005,mazzatorta
CCCOC(=O)c1ccc(cc1)O,8.3241,mazzatorta
OCC(C1OC(=O)C(=C1O)O)O,8.8233,mazzatorta
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,8.9199,mazzatorta
O=C1CCCCC1,9.2722,mazzatorta
OC(=O)C=CC(=O)O,9.3132,mazzatorta
COC(=O)c1ccc(cc1)O,9.8589,mazzatorta
COC(=O)c1ccccc1C(=O)OC,10.3,mazzatorta
OC1C2C(N(C)C)C(=O)C(=C(O)N)C(=O)C2(O)C(=O)C2=C(O)c3c(C(C12)(C)O)c(Cl)ccc3O,10.508,mazzatorta
P12P3P1P23,11.881,mazzatorta
OCCO,14.822,mazzatorta
OCCO,16.111,mazzatorta
CCCCCCCCCCCCCCCCCC(=O)OCC(C1OCC(C1O)O)O,16.727,mazzatorta
OCC(C1OC(=O)C(=C1O)O)O,17.323,mazzatorta
[O-]S(=O)(=O)NC1CCCCC1.[Na+],17.901,mazzatorta
O=C1NS(=O)(=O)c2c1cccc2,19.663,mazzatorta
CCCCCCCCCCCC(=O)OCC(C1OCC(C1O)O)O,19.867,mazzatorta
CCOC(=O)c1ccccc1C(=O)OCC,19.956,mazzatorta
OC(=O)c1ccccc1N,20.06,mazzatorta
OCCO,32.223,mazzatorta
OCC(CO)O,74.739,mazzatorta
